,0
12766,5964.91
12767,5932.35
12768,6040.51
12769,6096.88
12770,6226.55
12771,6272.31
12772,6374.15
12773,6389.6
12774,6567.75
12775,6692.3
12776,6808.56
12777,6949.14
12778,6946.22
12779,7037.11
12780,7044.67
12781,7110.53
12782,7217.85
12783,7247.92
12784,7231.3
12785,7316.56
12786,7322.79
12787,7266.27
12788,7338.59
12789,7278.83
12790,7165.68
12791,7191.67
12792,7276.07
12793,7161.09
12794,7130.21
12795,7187.73
12796,7130.2
12797,7140.36
12798,7112.48
12799,7121.65
12800,7083.99
12801,7173.36
12802,7124.25
12803,7031.14
12804,6967.43
12805,6888.17
12806,6879.4
12807,6844.79
12808,6717.37
12809,6752.91
12810,6697.85
12811,6677.3
12812,6609.69
12813,6671.93
12814,6652.97
12815,6721.01
12816,6753.4
12817,6706.51
12818,6703.87
12819,6691.45
12820,6750.9
12821,6752.26
12822,6733.19
12823,6659.69
12824,6755.96
12825,6718.46
12826,6703.24
12827,6761.57
12828,6779.98
12829,6832.83
12830,6938.98
12831,6951.65
12832,7063.48
12833,7138.05
12834,7209.0
12835,7232.24
12836,7236.94
12837,7259.19
12838,7360.68
12839,7503.28
12840,7604.32
12841,7689.28
12842,7748.98
12843,7916.19
12844,7976.19
12845,8071.9
12846,8083.13
12847,8108.07
12848,8195.19
12849,8225.03
12850,8197.75
12851,8209.64
12852,8243.82
12853,8192.52
12854,8132.12
12855,8143.75
12856,8170.03
12857,8182.03
12858,8172.37
12859,8147.25
12860,8160.02
12861,8051.08
12862,7996.52
12863,7961.08
12864,7821.42
12865,7812.67
12866,7741.02
12867,7700.32
12868,7629.01
12869,7554.86
12870,7540.97
12871,7484.29
12872,7432.36
12873,7441.53
12874,7393.89
12875,7338.51
12876,7371.86
12877,7389.47
12878,7334.59
12879,7313.85
12880,7249.15
12881,7197.84
12882,7219.99
12883,7184.69
12884,7129.27
12885,7150.73
12886,7090.99
12887,6971.31
12888,7013.26
12889,6958.47
12890,6846.67
12891,6803.8
12892,6743.99
12893,6635.12
12894,6509.61
12895,6449.88
12896,6383.52
12897,6351.43
12898,6236.57
12899,6179.57
12900,6095.82
12901,6122.41
12902,6034.85
12903,5987.06
12904,6040.91
12905,6004.14
12906,6002.68
12907,5965.36
12908,5946.27
12909,5956.32
12910,5997.86
12911,6076.35
12912,6176.98
12913,6275.7
12914,6336.55
12915,6377.1
12916,6456.82
12917,6535.44
12918,6682.63
12919,6766.06
12920,6896.43
12921,7007.06
12922,7101.94
12923,7194.14
12924,7240.58
12925,7381.29
12926,7475.05
12927,7488.57
12928,7512.79
12929,7661.86
12930,7658.74
12931,7582.3
12932,7583.95
12933,7522.87
12934,7508.65
12935,7566.65
12936,7557.38
12937,7627.42
12938,7589.14
12939,7591.8
12940,7456.85
12941,7499.48
12942,7442.57
12943,7399.26
12944,7388.23
12945,7323.88
12946,7304.06
12947,7279.58
12948,7275.34
12949,7244.2
12950,7144.09
12951,6986.97
12952,7022.02
12953,6972.34
12954,7019.76
12955,6992.2
12956,6955.14
12957,6896.32
12958,7019.27
12959,7020.98
12960,7012.67
12961,6953.37
12962,7024.01
12963,6995.26
12964,6984.71
12965,7077.71
12966,7133.6
12967,7213.64
12968,7212.8
12969,7281.09
12970,7258.26
12971,7317.9
12972,7351.13
12973,7475.42
12974,7612.02
12975,7637.04
12976,7691.71
12977,7715.22
12978,7714.09
12979,7832.02
12980,8032.14
12981,8149.41
12982,8156.76
12983,8202.61
12984,8190.77
12985,8248.15
12986,8362.22
12987,8458.55
12988,8510.63
12989,8534.02
12990,8535.28
12991,8501.22
12992,8566.77
12993,8605.27
12994,8669.37
12995,8649.16
12996,8599.76
12997,8581.77
12998,8499.27
12999,8445.05
13000,8487.93
13001,8513.67
13002,8477.05
13003,8410.48
13004,8398.99
13005,8306.09
13006,8262.48
13007,8231.64
13008,8135.02
13009,8041.11
13010,7981.1
13011,7907.95
13012,7841.06
13013,7736.2
13014,7711.44
13015,7689.07
13016,7707.44
13017,7653.04
13018,7557.84
13019,7527.01
13020,7530.65
13021,7512.64
13022,7475.44
13023,7386.36
13024,7415.95
13025,7325.38
13026,7288.86
13027,7254.44
13028,7231.16
13029,7218.15
13030,7166.89
13031,7148.68
13032,7078.87
13033,6994.99
13034,6922.11
13035,6886.61
13036,6796.19
13037,6733.3
13038,6673.31
13039,6575.87
13040,6515.75
13041,6398.61
13042,6286.01
13043,6253.03
13044,6188.61
13045,6188.35
13046,6155.33
13047,6169.42
13048,6071.34
13049,6039.32
13050,6060.1
13051,6074.96
13052,6075.45
13053,6105.19
13054,6102.73
13055,6136.79
13056,6256.41
13057,6301.39
13058,6443.48
13059,6453.37
13060,6544.01
13061,6578.23
13062,6695.22
13063,6937.98
13064,7002.68
13065,7099.66
13066,7201.22
13067,7361.64
13068,7454.38
13069,7555.34
13070,7665.89
13071,7721.86
13072,7782.91
13073,7769.56
13074,7809.75
13075,7847.49
13076,7975.25
13077,7999.39
13078,7984.02
13079,8033.84
13080,8036.4
13081,7972.03
13082,7972.85
13083,7953.0
13084,7944.63
13085,7902.71
13086,7925.71
13087,7865.9
13088,7821.99
13089,7753.03
13090,7739.4
13091,7714.36
13092,7678.54
13093,7644.02
13094,7603.49
13095,7516.97
13096,7544.37
13097,7527.88
13098,7528.9
13099,7396.89
13100,7403.83
13101,7495.0
13102,7541.54
13103,7658.89
13104,7714.1
13105,7740.32
13106,7693.52
13107,7756.19
13108,7810.66
13109,7900.31
13110,7883.28
13111,7951.46
13112,7937.41
13113,7863.75
13114,7828.32
13115,7770.76
13116,7826.71
13117,7803.18
13118,7861.81
13119,7959.53
13120,8046.06
13121,8169.55
13122,8279.84
13123,8408.13
13124,8568.79
13125,8553.98
13126,8615.05
13127,8667.73
13128,8650.45
13129,8668.74
13130,8760.07
13131,8817.52
13132,8795.17
13133,8838.74
13134,8760.29
13135,8779.39
13136,8797.14
13137,8885.21
13138,8835.67
13139,8773.4
13140,8720.39
13141,8683.97
13142,8669.7
13143,8624.33
13144,8592.1
13145,8555.05
13146,8560.53
13147,8534.58
13148,8442.39
13149,8382.64
13150,8437.85
13151,8397.04
13152,8236.86
13153,8112.15
13154,8063.34
13155,8001.59
13156,7918.23
13157,7750.81
13158,7805.84
13159,7788.19
13160,7695.58
13161,7693.18
13162,7568.51
13163,7568.28
13164,7603.54
13165,7659.55
13166,7505.75
13167,7587.95
13168,7512.13
13169,7416.84
13170,7374.22
13171,7372.05
13172,7293.08
13173,7200.47
13174,7195.69
13175,7175.99
13176,7095.14
13177,7003.39
13178,6931.23
13179,6881.98
13180,6805.23
13181,6707.51
13182,6675.01
13183,6518.01
13184,6401.23
13185,6320.3
13186,6240.65
13187,6224.92
13188,6170.11
13189,6126.38
13190,6105.47
13191,6090.25
13192,6090.66
13193,6014.98
13194,6040.56
13195,6059.42
13196,6014.28
13197,6069.34
13198,6099.71
13199,6109.11
13200,6214.67
13201,6294.11
13202,6356.69
13203,6436.64
13204,6513.03
13205,6535.59
13206,6750.92
13207,6861.84
13208,6974.94
13209,7060.2
13210,7246.62
13211,7368.01
13212,7520.93
13213,7591.39
13214,7727.17
13215,7930.63
13216,7947.31
13217,8049.8
13218,8122.03
13219,8143.37
13220,8095.22
13221,8035.28
13222,8116.08
13223,8092.05
13224,8059.71
13225,8108.43
13226,8132.86
13227,8115.32
13228,8190.53
13229,8250.67
13230,8269.01
13231,8303.04
13232,8284.95
13233,8271.77
13234,8226.72
13235,8245.62
13236,8159.65
13237,8045.23
13238,8048.32
13239,7910.98
13240,7893.49
13241,7973.66
13242,7880.26
13243,7767.7
13244,7746.97
13245,7665.27
13246,7507.17
13247,7451.81
13248,7423.11
13249,7428.59
13250,7360.95
13251,7366.65
13252,7424.94
13253,7445.0
13254,7529.3
13255,7460.26
13256,7460.7
13257,7488.61
13258,7465.94
13259,7546.86
13260,7474.76
13261,7555.92
13262,7566.87
13263,7571.67
13264,7618.54
13265,7747.7
13266,7713.88
13267,7785.29
13268,7814.6
13269,7948.83
13270,7986.01
13271,8028.51
13272,7970.98
13273,8000.81
13274,7971.09
13275,8034.91
13276,8171.17
13277,8272.45
13278,8212.89
13279,8244.52
13280,8384.36
13281,8384.17
13282,8341.69
13283,8277.02
13284,8228.38
13285,8224.42
13286,8234.22
13287,8140.33
13288,8102.96
13289,8107.51
13290,8164.31
13291,8111.34
13292,8109.06
13293,8066.29
13294,8038.52
13295,7968.66
13296,7800.47
13297,7823.04
13298,7743.56
13299,7664.23
13300,7624.54
13301,7529.15
13302,7523.22
13303,7554.07
13304,7503.23
13305,7437.66
13306,7396.36
13307,7372.97
13308,7391.61
13309,7387.77
13310,7376.08
13311,7368.74
13312,7296.03
13313,7200.37
13314,7224.12
13315,7225.76
13316,7142.1
13317,7170.97
13318,7070.69
13319,7021.63
13320,6962.06
13321,6953.6
13322,6841.85
13323,6770.16
13324,6723.3
13325,6583.39
13326,6530.57
13327,6463.27
13328,6334.82
13329,6275.73
13330,6172.68
13331,6113.68
13332,6011.87
13333,5932.9
13334,5917.4
13335,5875.74
13336,5832.55
13337,5854.76
13338,5771.45
13339,5820.79
13340,5758.35
13341,5777.56
13342,5770.42
13343,5778.7
13344,5834.93
13345,5828.58
13346,5902.46
13347,5991.79
13348,5986.84
13349,5974.35
13350,6162.28
13351,6171.68
13352,6156.38
13353,6280.21
13354,6301.4
13355,6354.02
13356,6423.83
13357,6522.81
13358,6601.94
13359,6717.14
13360,6869.86
13361,6912.66
13362,6915.87
13363,6991.89
13364,7088.25
13365,7185.56
13366,7219.87
13367,7234.0
13368,7296.27
13369,7362.66
13370,7206.73
13371,7191.82
13372,7222.09
13373,7254.95
13374,7228.19
13375,7218.74
13376,7113.34
13377,7029.35
13378,7050.92
13379,7001.47
13380,6924.87
13381,6915.87
13382,6894.54
13383,6831.6
13384,6841.67
13385,6793.25
13386,6761.23
13387,6681.38
13388,6642.16
13389,6604.27
13390,6648.31
13391,6504.32
13392,6445.72
13393,6454.56
13394,6427.94
13395,6321.66
13396,6381.55
13397,6401.45
13398,6382.07
13399,6370.17
13400,6369.11
13401,6307.19
13402,6278.16
13403,6294.77
13404,6293.75
13405,6295.5
13406,6460.8
13407,6454.95
13408,6492.73
13409,6572.42
13410,6663.26
13411,6714.7
13412,6737.78
13413,6858.7
13414,7107.41
13415,7047.76
13416,7125.53
13417,7147.46
13418,7213.92
13419,7280.4
13420,7352.35
13421,7372.09
13422,7487.18
13423,7540.19
13424,7669.32
13425,7669.38
13426,7648.71
13427,7711.48
13428,7720.7
13429,7653.41
13430,7680.36
13431,7703.9
13432,7711.65
13433,7676.99
13434,7664.71
13435,7726.07
13436,7707.82
13437,7703.08
13438,7666.05
13439,7629.18
13440,7630.1
13441,7593.44
13442,7498.24
13443,7416.73
13444,7420.06
13445,7364.12
13446,7371.81
13447,7314.63
13448,7288.09
13449,7262.95
13450,7193.74
13451,7131.54
13452,7176.43
13453,7174.93
13454,7143.51
13455,7106.73
13456,7034.35
13457,6969.12
13458,6929.73
13459,6881.9
13460,6813.09
13461,6840.64
13462,6752.87
13463,6677.61
13464,6616.64
13465,6526.11
13466,6477.67
13467,6476.88
13468,6451.7
13469,6336.18
13470,6191.85
13471,6148.82
13472,6051.8
13473,6072.81
13474,5963.1
13475,5898.55
13476,5854.78
13477,5799.89
13478,5768.03
13479,5748.4
13480,5725.98
13481,5664.84
13482,5697.69
13483,5700.35
13484,5736.71
13485,5710.2
13486,5764.81
13487,5717.11
13488,5809.91
13489,5779.68
13490,5823.38
13491,5808.88
13492,5765.91
13493,5791.94
13494,5862.21
13495,5862.09
13496,5875.84
13497,5909.29
13498,5914.32
13499,6031.25
13500,6117.14
13501,6091.38
13502,6117.61
13503,6123.77
13504,6174.93
13505,6098.47
13506,6103.53
13507,6097.85
13508,6086.57
13509,6133.94
13510,6227.66
13511,6230.09
13512,6281.34
13513,6255.73
13514,6228.21
13515,6355.23
13516,6309.15
13517,6300.44
13518,6417.87
13519,6346.01
13520,6373.82
13521,6323.97
13522,6211.3
13523,6228.02
13524,6327.0
13525,6299.96
13526,6269.47
13527,6231.42
13528,6244.52
13529,6143.99
13530,6112.26
13531,6091.31
13532,6020.36
13533,5996.49
13534,5950.09
13535,5890.16
13536,5898.64
13537,5904.0
13538,5897.56
13539,5934.71
13540,6032.1
13541,5979.03
13542,5882.88
13543,5893.15
13544,5894.21
13545,5909.09
13546,5963.6
13547,5991.36
13548,6062.17
13549,6069.69
13550,6075.08
13551,6127.28
13552,6203.75
13553,6281.47
13554,6313.99
13555,6396.4
13556,6398.7
13557,6523.88
13558,6564.15
13559,6637.02
13560,6739.24
13561,6863.01
13562,6991.95
13563,7153.82
13564,7305.37
13565,7362.81
13566,7401.68
13567,7441.66
13568,7554.89
13569,7640.59
13570,7664.76
13571,7650.06
13572,7650.82
13573,7725.79
13574,7648.0
13575,7709.06
13576,7693.9
13577,7722.07
13578,7745.07
13579,7779.75
13580,7771.23
13581,7753.96
13582,7742.95
13583,7642.82
13584,7644.82
13585,7581.96
13586,7502.96
13587,7464.11
13588,7430.95
13589,7316.96
13590,7217.53
13591,7188.18
13592,7096.07
13593,7053.3
13594,7059.74
13595,6982.9
13596,7013.4
13597,7041.14
13598,6959.54
13599,6895.67
13600,6890.09
13601,6741.95
13602,6708.6
13603,6711.13
13604,6633.28
13605,6647.33
13606,6683.23
13607,6623.96
13608,6596.45
13609,6552.38
13610,6484.89
13611,6391.64
13612,6356.34
13613,6295.05
13614,6260.22
13615,6139.96
13616,6100.36
13617,6021.48
13618,6028.23
13619,5955.94
13620,5930.33
13621,5939.45
13622,5909.85
13623,5893.98
13624,5891.76
13625,5862.3
13626,5878.09
13627,5879.18
13628,5922.54
13629,5977.2
13630,5950.83
13631,6004.38
13632,6083.21
13633,6172.96
13634,6279.71
13635,6330.9
13636,6350.22
13637,6465.59
13638,6573.99
13639,6796.73
13640,6888.12
13641,7018.06
13642,7133.05
13643,7215.38
13644,7270.07
13645,7293.83
13646,7394.72
13647,7408.77
13648,7367.43
13649,7407.56
13650,7390.16
13651,7320.82
13652,7300.32
13653,7198.99
13654,7152.07
13655,7037.0
13656,6954.68
13657,6879.33
13658,6791.71
13659,6756.06
13660,6678.15
13661,6629.22
13662,6594.51
13663,6504.1
13664,6417.0
13665,6274.33
13666,6279.97
13667,6302.59
13668,6291.8
13669,6270.67
13670,6215.61
13671,6175.3
13672,6235.95
13673,6274.09
13674,6267.2
13675,6122.1
13676,6080.5
13677,6121.28
13678,6220.82
13679,6247.91
13680,6209.17
13681,6193.07
13682,6240.11
13683,6224.07
13684,6178.1
13685,6194.11
13686,6211.01
13687,6294.69
13688,6281.35
13689,6337.25
13690,6303.88
13691,6385.83
13692,6383.0
13693,6417.23
13694,6544.26
13695,6647.33
13696,6799.69
13697,6925.06
13698,6946.77
13699,7001.11
13700,7113.21
13701,7122.39
13702,7197.25
13703,7288.71
13704,7361.77
13705,7440.7
13706,7560.58
13707,7722.74
13708,7717.73
13709,7885.23
13710,7841.79
13711,7887.12
13712,7990.95
13713,8029.29
13714,8051.33
13715,8064.61
13716,8009.36
13717,8049.06
13718,8034.15
13719,8029.08
13720,8048.96
13721,8042.14
13722,8052.59
13723,8060.83
13724,8015.96
13725,8020.84
13726,7965.61
13727,8007.42
13728,7923.89
13729,7895.03
13730,7887.94
13731,7770.45
13732,7680.86
13733,7611.84
13734,7623.01
13735,7609.16
13736,7610.59
13737,7582.78
13738,7537.46
13739,7443.93
13740,7462.13
13741,7461.47
13742,7422.33
13743,7405.6
13744,7390.61
13745,7327.73
13746,7375.33
13747,7383.38
13748,7334.98
13749,7303.67
13750,7221.96
13751,7172.09
13752,7139.36
13753,7083.22
13754,7019.24
13755,6984.67
13756,6911.07
13757,6859.19
13758,6744.68
13759,6658.05
13760,6577.91
13761,6465.28
13762,6413.77
13763,6281.86
13764,6194.83
13765,6138.76
13766,6172.98
13767,6193.57
13768,6171.86
13769,6173.84
13770,6112.14
13771,6132.84
13772,6169.19
13773,6173.08
13774,6165.31
13775,6182.05
13776,6278.79
13777,6367.15
13778,6403.5
13779,6456.75
13780,6512.99
13781,6561.87
13782,6805.82
13783,6916.28
13784,7027.74
13785,7081.95
13786,7260.05
13787,7305.13
13788,7426.0
13789,7389.54
13790,7562.3
13791,7593.63
13792,7559.33
13793,7653.42
13794,7613.34
13795,7711.71
13796,7719.12
13797,7662.63
13798,7609.29
13799,7542.21
13800,7500.71
13801,7541.75
13802,7563.12
13803,7418.95
13804,7417.26
13805,7495.88
13806,7509.23
13807,7476.17
13808,7463.48
13809,7472.51
13810,7416.7
13811,7436.32
13812,7374.32
13813,7414.9
13814,7371.04
13815,7367.9
13816,7319.96
13817,7267.27
13818,7210.56
13819,7203.51
13820,7174.22
13821,7310.36
13822,7287.28
13823,7288.38
13824,7374.07
13825,7478.2
13826,7539.92
13827,7493.45
13828,7654.45
13829,7665.66
13830,7597.98
13831,7589.28
13832,7505.75
13833,7576.5
13834,7494.01
13835,7482.76
13836,7434.59
13837,7498.32
13838,7514.06
13839,7636.11
13840,7699.71
13841,7836.78
13842,7854.1
13843,7884.83
13844,7979.9
13845,8034.86
13846,8081.09
13847,8131.02
13848,8175.8
13849,8187.32
13850,8251.08
13851,8324.28
13852,8341.37
13853,8497.52
13854,8410.18
13855,8339.95
13856,8444.98
13857,8441.28
13858,8430.05
13859,8511.87
13860,8425.38
13861,8371.64
13862,8423.11
13863,8377.97
13864,8354.68
13865,8426.49
13866,8353.16
13867,8336.51
13868,8358.28
13869,8304.44
13870,8276.03
13871,8236.45
13872,8176.13
13873,8052.08
13874,7986.8
13875,7923.19
13876,7913.5
13877,7803.22
13878,7832.24
13879,7828.13
13880,7776.19
13881,7775.22
13882,7697.01
13883,7594.27
13884,7587.09
13885,7588.82
13886,7508.28
13887,7566.67
13888,7516.81
13889,7486.55
13890,7543.45
13891,7437.54
13892,7425.08
13893,7449.68
13894,7361.25
13895,7330.47
13896,7280.05
13897,7226.0
13898,7046.65
13899,7064.92
13900,7006.34
13901,6882.37
13902,6828.47
13903,6623.57
13904,6559.24
13905,6529.49
13906,6427.22
13907,6363.73
13908,6303.57
13909,6253.68
13910,6232.88
13911,6184.53
13912,6193.92
13913,6155.41
13914,6149.5
13915,6183.24
13916,6172.86
13917,6224.08
13918,6223.62
13919,6238.73
13920,6289.7
13921,6408.68
13922,6437.3
13923,6584.99
13924,6642.71
13925,6688.9
13926,6862.38
13927,6990.02
13928,7038.11
13929,7203.65
13930,7302.25
13931,7417.66
13932,7500.04
13933,7539.0
13934,7586.95
13935,7632.15
13936,7601.0
13937,7686.51
13938,7623.89
13939,7567.81
13940,7611.63
13941,7534.32
13942,7531.15
13943,7551.0
13944,7523.71
13945,7507.62
13946,7571.6
13947,7629.68
13948,7499.94
13949,7475.02
13950,7457.69
13951,7427.63
13952,7430.9
13953,7443.77
13954,7406.78
13955,7419.11
13956,7322.68
13957,7243.08
13958,7192.34
13959,7150.91
13960,7049.06
13961,7094.03
13962,7072.49
13963,7021.4
13964,7027.46
13965,7085.65
13966,7100.62
13967,7149.48
13968,7110.64
13969,7112.62
13970,7110.57
13971,7134.84
13972,7093.04
13973,7107.28
13974,7091.67
13975,7126.16
13976,7142.73
13977,7138.06
13978,7067.25
13979,7135.46
13980,7144.65
13981,7195.6
13982,7303.9
13983,7179.64
13984,7243.3
13985,7398.13
13986,7396.47
13987,7465.86
13988,7500.81
13989,7594.68
13990,7648.02
13991,7793.3
13992,7905.67
13993,8011.58
13994,8204.56
13995,8193.9
13996,8367.67
13997,8388.23
13998,8382.42
13999,8287.31
14000,8464.82
14001,8469.7
14002,8533.74
14003,8534.42
14004,8539.95
14005,8465.3
14006,8468.36
14007,8479.08
14008,8427.7
14009,8445.46
14010,8473.8
14011,8422.74
14012,8466.35
14013,8411.61
14014,8347.6
14015,8323.12
14016,8216.23
14017,8268.56
14018,8205.15
14019,8049.21
14020,7944.49
14021,7944.5
14022,7883.95
14023,7879.05
14024,7763.93
14025,7816.99
14026,7692.72
14027,7633.72
14028,7644.02
14029,7610.55
14030,7529.7
14031,7515.52
14032,7481.82
14033,7409.17
14034,7354.44
14035,7348.08
14036,7273.26
14037,7262.47
14038,7304.54
14039,7152.08
14040,7163.02
14041,7095.88
14042,7034.23
14043,6907.52
14044,6874.58
14045,6729.34
14046,6662.92
14047,6613.08
14048,6467.02
14049,6336.24
14050,6341.12
14051,6350.89
14052,6340.68
14053,6274.12
14054,6226.22
14055,6156.84
14056,6090.1
14057,6149.33
14058,6111.42
14059,6135.13
14060,6107.11
14061,6150.7
14062,6206.08
14063,6185.6
14064,6359.13
14065,6410.69
14066,6427.15
14067,6470.95
14068,6580.37
14069,6656.33
14070,6848.65
14071,6993.91
14072,6977.42
14073,7124.66
14074,7173.94
14075,7213.61
14076,7290.22
14077,7271.57
14078,7334.44
14079,7226.68
14080,7337.97
14081,7422.49
14082,7358.85
14083,7389.11
14084,7286.09
14085,7263.86
14086,7141.13
14087,7154.53
14088,7102.79
14089,7186.31
14090,7316.69
14091,7119.02
14092,7185.89
14093,7245.21
14094,7106.4
14095,7011.33
14096,7027.2
14097,7002.57
14098,7050.68
14099,6963.17
14100,7002.08
14101,6865.63
14102,6872.2
14103,6784.04
14104,6817.09
14105,6796.92
14106,6816.44
14107,6833.79
14108,6787.62
14109,6819.42
14110,6861.63
14111,6967.66
14112,7003.47
14113,6794.44
14114,6805.56
14115,6876.05
14116,6948.64
14117,6917.85
14118,6975.03
14119,7017.6
14120,6928.82
14121,6956.99
14122,6988.78
14123,7072.41
14124,7187.53
14125,7251.51
14126,7321.13
14127,7475.31
14128,7615.31
14129,7741.77
14130,7800.47
14131,7766.08
14132,7993.74
14133,8143.53
14134,8111.84
14135,8203.64
14136,8348.91
14137,8458.85
14138,8577.1
14139,8689.41
14140,8947.58
14141,9030.28
14142,9132.71
14143,9025.89
14144,8984.17
14145,9095.39
14146,9088.48
14147,9057.02
14148,8992.65
14149,8989.9
14150,8918.01
14151,8943.58
14152,8888.99
14153,8892.04
14154,8789.37
14155,8811.46
14156,8799.58
14157,8777.42
14158,8681.55
14159,8697.52
14160,8568.63
14161,8503.01
14162,8350.83
14163,8226.03
14164,8107.97
14165,7967.99
14166,8035.38
14167,7948.2
14168,7962.23
14169,7992.79
14170,7856.15
14171,7782.3
14172,7878.59
14173,7765.78
14174,7671.15
14175,7651.46
14176,7597.24
14177,7462.47
14178,7459.87
14179,7402.89
14180,7333.32
14181,7336.64
14182,7262.33
14183,7173.45
14184,7168.74
14185,7032.48
14186,7004.84
14187,6976.5
14188,6908.64
14189,6795.91
14190,6630.92
14191,6583.83
14192,6480.12
14193,6429.07
14194,6401.11
14195,6277.97
14196,6226.49
14197,6173.07
14198,6187.74
14199,6210.05
14200,6169.85
14201,6130.41
14202,6180.23
14203,6166.6
14204,6207.18
14205,6227.46
14206,6138.65
14207,6222.88
14208,6344.57
14209,6434.41
14210,6508.58
14211,6482.14
14212,6557.64
14213,6644.98
14214,6769.79
14215,6822.0
14216,6810.7
14217,6965.95
14218,7157.13
14219,7224.24
14220,7251.53
14221,7212.19
14222,7340.05
14223,7332.05
14224,7317.79
14225,7365.62
14226,7266.86
14227,7380.84
14228,7339.35
14229,7261.45
14230,7261.99
14231,7198.18
14232,7205.79
14233,7135.17
14234,7141.65
14235,7120.75
14236,7085.98
14237,7038.84
14238,7054.16
14239,7012.44
14240,6988.4
14241,6989.13
14242,7043.97
14243,6955.29
14244,6972.91
14245,7076.88
14246,7126.31
14247,7019.11
14248,7086.6
14249,7046.41
14250,7010.61
14251,6954.08
14252,7027.65
14253,7079.21
14254,6993.51
14255,7065.38
14256,7122.84
14257,7015.26
14258,7067.06
14259,7220.57
14260,7398.52
14261,7627.67
14262,7663.68
14263,7625.15
14264,7479.26
14265,7417.44
14266,7581.61
14267,7772.12
14268,7953.35
14269,7969.28
14270,8029.92
14271,8179.02
14272,8231.91
14273,8265.04
14274,8209.48
14275,8109.12
14276,8165.05
14277,8175.79
14278,8143.64
14279,8314.48
14280,8343.14
14281,8229.03
14282,8363.12
14283,8352.48
14284,8351.16
14285,8320.97
14286,8207.72
14287,8344.31
14288,8184.76
14289,8320.22
14290,8284.54
14291,8337.62
14292,8287.44
14293,8266.27
14294,8318.92
14295,8325.35
14296,8189.02
14297,8203.16
14298,8194.57
14299,8173.81
14300,8128.2
14301,8050.97
14302,8026.42
14303,7875.57
14304,7882.54
14305,7828.13
14306,7693.07
14307,7648.75
14308,7600.52
14309,7525.35
14310,7525.44
14311,7503.6
14312,7513.31
14313,7474.14
14314,7439.4
14315,7416.59
14316,7376.32
14317,7442.75
14318,7343.0
14319,7370.69
14320,7303.41
14321,7212.1
14322,7320.47
14323,7177.76
14324,7203.9
14325,7185.03
14326,7046.0
14327,6966.47
14328,7027.44
14329,6970.91
14330,6881.72
14331,6839.55
14332,6770.47
14333,6623.19
14334,6562.77
14335,6429.58
14336,6343.72
14337,6346.83
14338,6250.98
14339,6288.26
14340,6143.97
14341,6052.75
14342,6015.03
14343,6086.72
14344,6045.38
14345,6056.21
14346,5938.19
14347,5880.86
14348,5936.21
14349,5960.24
14350,6040.93
14351,6008.31
14352,6086.48
14353,6013.31
14354,6042.13
14355,6123.54
14356,6105.79
14357,6114.59
14358,6138.28
14359,6225.18
14360,6278.85
14361,6272.96
14362,6390.07
14363,6352.99
14364,6425.1
14365,6523.12
14366,6585.64
14367,6660.02
14368,6622.14
14369,6554.66
14370,6731.58
14371,6690.54
14372,6736.85
14373,6785.35
14374,6778.84
14375,6797.4
14376,6882.54
14377,6891.44
14378,6907.52
14379,6868.54
14380,6791.96
14381,6783.69
14382,6870.07
14383,6913.13
14384,6735.84
14385,6798.94
14386,6705.35
14387,6699.56
14388,6709.27
14389,6543.94
14390,6660.3
14391,6607.68
14392,6459.88
14393,6439.87
14394,6378.22
14395,6408.45
14396,6400.45
14397,6420.67
14398,6503.63
14399,6328.36
14400,6340.85
14401,6292.18
14402,6224.76
14403,6233.54
14404,6080.84
14405,6070.24
14406,6003.04
14407,6154.79
14408,6165.52
14409,6229.1
14410,6200.38
14411,6213.18
14412,6357.13
14413,6363.28
14414,6323.64
14415,6463.03
14416,6503.47
14417,6461.15
14418,6597.89
14419,6680.85
14420,6740.48
14421,6802.15
14422,6898.48
14423,6967.98
14424,7047.19
14425,7087.78
14426,7092.35
14427,7180.02
14428,7138.2
14429,7227.89
14430,7289.22
14431,7413.27
14432,7518.19
14433,7500.55
14434,7594.22
14435,7625.02
14436,7519.64
14437,7501.75
14438,7570.32
14439,7579.01
14440,7564.15
14441,7512.3
14442,7523.92
14443,7520.11
14444,7454.33
14445,7430.4
14446,7435.65
14447,7364.0
14448,7334.14
14449,7352.79
14450,7197.11
14451,7201.55
14452,7122.83
14453,7114.04
14454,7118.13
14455,7089.04
14456,7090.45
14457,7128.86
14458,7067.7
14459,6971.05
14460,7074.98
14461,7032.17
14462,6962.43
14463,6982.91
14464,6843.47
14465,6831.19
14466,6819.78
14467,6759.37
14468,6674.21
14469,6690.67
14470,6642.05
14471,6559.66
14472,6586.13
14473,6526.56
14474,6380.51
14475,6427.46
14476,6371.91
14477,6267.43
14478,6182.55
14479,6093.79
14480,6046.74
14481,6037.78
14482,5867.09
14483,5872.12
14484,5839.43
14485,5724.53
14486,5767.06
14487,5650.51
14488,5726.17
14489,5709.32
14490,5641.24
14491,5637.03
14492,5619.65
14493,5616.47
14494,5642.69
14495,5564.15
14496,5616.87
14497,5684.54
14498,5667.4
14499,5689.57
14500,5710.72
14501,5719.21
14502,5700.95
14503,5780.97
14504,5809.19
14505,5810.91
14506,5745.43
14507,5788.85
14508,5786.2
14509,5866.85
14510,5972.81
14511,6007.47
14512,5991.05
14513,6065.57
14514,6121.69
